10058,1008,10093,1013,10245,103,10399,10496,1057,10841,11021,1105,11094,11249,11304,11443,11603,1183,1243,1294,1514,1515,152,1543,1569,1690,1712,1749,2011,2117,2299,231,2351,2612,2691,2726,2775,2789,2875,2881,2909,3097,3165,3285,3353,3361,3382,3406,3428,3429,3671,38,3866,3895,4013,407,4131,42,4333,441,4533,4637,4670,4878,4914,4982,501,5041,5320,5457,5798,5874,5962,6068,6110,6125,6166,6190,6349,6365,6367,6384,6405,6640,6750,6772,6967,6990,7264,7292,7325,7356,7459,7504,7591,7598,7667,7734,7982,8175,8207,8247,8302,8344,8387,8439,846,8497,8603,8655,8863,891,9089,9315,9464,9524,9619,9656,9829,99,9946
10024,10095,1031,10397,10451,10637,10724,10784,10840,10870,10888,10900,10923,10989,11111,11118,11151,11344,11380,11519,1168,126,1265,1427,1528,161,1669,1818,1891,2038,2110,2169,2209,229,2382,2391,2479,2642,2697,2750,2947,307,334,3363,3509,3527,3681,3828,3856,3884,4075,4141,4151,4152,4299,4333,4351,4475,4626,4638,4709,4824,4940,5069,5074,5103,5111,5382,547,5744,6005,6086,6332,6390,6423,6560,6587,6639,6675,6727,6824,6862,6951,7110,7233,7351,7493,756,775,7791,794,7972,820,8228,8260,8398,8440,8531,8646,8711,8728,8768,8845,8939,8966,8980,8996,9015,9069,9142,9144,9209,9216,9323,9345,951,9660,9662,9763,9840,9979
10020,1003,10099,10375,10378,10435,10805,10842,10876,10931,11033,11066,11113,11270,11356,11595,120,1293,1421,1450,1529,1537,1652,1917,1938,2381,2462,2564,2736,2777,2789,2841,2907,2929,2963,3005,3024,3035,3138,3173,337,3409,3922,4018,4273,4506,4599,4612,481,4819,4824,4826,4836,484,4893,4939,4952,5126,5373,54,5672,5761,5768,5812,5895,6140,6151,6215,6227,6244,634,6345,6413,6414,6414,6421,6565,6656,6843,6861,6957,7025,7061,7118,7243,7257,7337,7399,7558,7850,7940,7967,8020,8040,8059,8065,8070,8208,8210,8229,8248,8310,8417,8498,8719,8960,8966,9004,9012,9061,9193,9251,9311,9332,9422,9473,9579,9646,9725,9778,9988
1000,10145,10231,10233,10329,10437,10476,10644,10771,10914,10971,10995,11003,11013,11022,11037,1108,11229,11233,11250,11264,11306,11416,11547,1176,1214,1292,139,1529,1578,1734,1858,202,2038,2120,2289,2334,2506,2572,2581,2611,2695,2884,3037,3136,314,3166,3227,3633,3686,380,3825,3862,3963,3964,400,4141,4218,4225,44,4417,4464,4545,457,4634,4775,4891,5245,5289,5303,5347,549,556,5658,5767,5838,5878,5878,5938,6005,6049,6063,6114,6158,6320,6391,6399,6477,6489,6496,6515,654,6562,658,681,6874,6970,7073,7262,7632,7727,8067,8252,8498,8502,8607,8651,8747,9025,9233,9259,936,9517,9524,9536,9547,9605,9619,9780,9922,9947
10441,10451,10493,10569,10637,10647,10656,10668,10725,10744,10847,10856,10983,11050,11122,11427,11537,11583,11584,11611,11630,1259,1265,1321,1392,1547,1637,1674,1697,17,1710,1797,1852,1877,1959,2020,2309,2374,2430,2513,2538,2562,2563,2590,2615,2713,2738,2771,2793,2925,3024,3291,3377,3448,3618,3804,4170,4269,4396,4458,4529,4629,4791,4798,4857,5089,5379,5476,548,561,5719,5838,5862,5901,599,6015,6100,612,6250,6307,6477,6569,6635,6644,6677,6682,6809,6830,7209,7309,7412,7509,7531,7595,801,8050,8053,8181,8189,8419,8460,8506,8616,8729,8822,8968,9077,9086,9211,9269,9280,9292,9297,9441,9485,9490,9560,959,9729,9740,9915
10097,10185,10254,10326,10344,10497,10730,10838,10931,10968,11038,11132,11136,11143,11369,11522,1205,1215,1305,1432,1774,1775,1820,1825,1840,1890,208,2146,2168,2314,236,2413,2485,2565,2597,2690,2755,2847,3216,3251,3369,3460,3665,3799,3819,3823,3837,3844,4088,4331,4542,4543,4639,4773,4846,4971,5045,5070,5101,5370,5380,5398,5406,5484,5526,5548,5594,5637,575,5814,5902,5917,5982,6247,6352,6446,6610,668,6707,6808,6817,6977,7003,7043,7049,7124,7131,7201,7209,7225,7257,7287,7396,755,7615,7726,7738,7745,798,8019,8156,8166,8275,8342,8435,8447,8640,8852,8995,9012,9072,9237,9253,941,9456,9464,9533,9643,9691,9713,9804
10164,10205,10302,10328,10364,10395,10659,10696,10698,10699,10795,11111,11145,11179,11457,11561,1208,1247,129,1314,1329,1376,1616,1649,170,1716,1728,1749,1762,1879,194,2143,2252,2267,2311,2348,239,2401,2702,2768,2770,2884,291,2966,3024,3085,3124,3209,3217,3219,3232,3434,3583,3644,3778,3818,3820,3979,4020,4048,4213,4257,4425,4511,4562,4609,5073,5167,5186,5191,5211,5255,535,5394,5477,5627,5632,575,5771,5797,5980,6080,619,6249,6272,6395,6669,6731,6748,6888,6965,7134,7179,7221,7260,7326,7378,741,7484,7616,7697,7740,7802,8119,8137,8192,8205,8238,831,8354,8642,8695,8706,8757,8953,9189,9402,9551,9797,9851,9914
10079,10095,10156,10322,10421,10453,10528,10560,10740,10781,10857,10913,1095,1120,11350,11416,11447,11537,11589,1366,1398,1442,1452,1837,200,227,2326,2435,2512,2733,2796,2839,2861,3010,3026,3084,3124,3128,3244,3264,3431,35,3552,3607,3622,4043,405,4113,4278,4433,4597,4625,466,4703,4720,473,4969,5025,5062,5089,513,5189,5279,5303,5376,5434,5603,573,579,5834,5992,6289,6360,6411,6419,6527,6541,6580,6652,6709,6908,6985,7051,7087,7089,717,7195,7218,7466,7492,7514,7836,7890,8110,8111,8237,8368,8395,8396,8419,8445,8445,847,8665,8754,8849,8917,8943,9155,9291,9383,9400,9414,9441,9447,9521,9565,9569,9596,9733,9734
1009,10276,10362,10448,10534,10601,10744,10787,10848,10929,1103,11051,11181,11259,11268,11366,11480,11490,11609,1189,1218,1318,1426,148,1592,18,1821,1982,1993,2138,22,2470,2540,2552,265,2942,2971,3057,3074,3212,3381,3461,359,3661,3764,3904,4074,4174,4314,4386,4462,4465,4485,4572,4709,4837,4857,4886,500,5013,5051,5155,5157,5232,5352,5393,545,5454,5579,5627,578,5823,6081,6133,6243,6263,6590,6705,6734,6836,6843,6914,708,7100,7134,7231,7475,75,7538,7578,7628,7691,7719,7870,7870,7904,7909,794,8181,8363,8533,8666,8698,8701,8706,8731,9037,9037,9100,9238,9299,9333,9400,964,97,9754,9830,9843,9896,9908,9986
10015,10059,10105,10251,10260,10340,10363,10421,10726,10824,11082,11165,1127,113,1131,1131,11393,114,11452,11503,11590,120,1400,1457,1479,1666,1956,2022,2155,2320,2366,2390,2525,2538,2544,2658,2845,2957,2993,3056,3058,310,319,3503,3517,3591,3604,3790,3812,3865,3919,3926,3927,3933,4205,4206,4307,435,4867,4924,5041,5067,5096,5154,5183,5278,5366,5480,5645,5729,5792,5851,5908,6043,6105,6141,6180,6250,6301,6361,6513,6845,7085,7174,7238,7266,7292,7292,7334,7419,7443,7446,746,7514,7533,763,7718,7763,7775,7920,8095,8299,8495,8734,8778,8955,896,9066,9086,9088,9151,9208,9295,9343,9353,9494,9518,9597,9700,9818,9905
10069,10198,10232,10272,10338,1040,10463,10495,10522,10537,10580,10731,11036,11051,11154,11329,11405,11411,11519,11565,11570,11619,122,1494,1534,1709,1767,1813,1960,1970,2,2104,2297,244,2524,2569,2623,2982,3012,3025,3052,3352,348,3538,3545,3602,3632,3636,3709,3864,3867,3978,3991,4016,4087,4108,4165,4220,4289,4380,4405,4432,4536,4620,4836,4858,4971,5095,5153,521,5302,5344,5444,5455,5766,583,6270,6348,6380,6524,656,6888,689,6953,6965,6983,7,7044,7061,7070,7103,7196,7223,7240,7300,7662,7663,7859,8023,8143,8246,8303,8361,8386,8431,8446,8711,8733,8770,8964,9117,9148,9229,925,9259,9299,9423,9454,955,9744,9797
10074,1022,10257,10322,10325,10336,10616,10674,10680,10691,10703,10715,10839,1085,1091,10999,11174,11209,11209,11346,11455,11493,1157,1248,1352,1388,1389,1437,1443,1471,15,1531,1545,1582,1629,178,1797,1978,2110,2175,2212,2218,2313,2420,2535,2537,261,2712,2780,2831,3025,3129,325,3303,3321,3590,3647,3857,39,4081,4304,4341,4383,4520,462,4749,4846,4976,4998,500,5088,5225,5303,5397,5563,572,5731,5777,5888,5959,6053,6054,6055,623,6309,6432,6690,6851,6975,7069,709,7306,738,7405,7493,754,7561,77,7764,7944,7993,8247,8447,8594,8627,8682,8728,8758,8760,8771,8807,8899,9014,9031,9342,9396,9594,96,9668,9917,992
10101,10194,10345,10347,10703,10781,10839,10908,10916,11071,11189,11308,11458,11488,1155,11559,1162,1201,1290,1781,1836,2215,2238,226,2269,232,2596,2767,2841,287,2895,2958,302,3092,3125,3168,3221,336,3430,3430,3442,3479,3502,351,3664,3779,3797,3843,3878,3954,398,4095,4363,4364,4435,447,4515,4578,4684,4865,4910,5026,5115,5132,532,5369,5456,5485,5554,5573,5580,563,5734,5800,5850,6181,6211,6258,631,6435,6587,6593,6674,6688,6809,6819,6841,6933,7075,71,72,7234,729,7590,7593,7604,7640,7650,7772,7855,794,7948,800,8074,8159,8261,8273,8278,835,8460,87,8960,8986,9017,9125,9185,9370,9387,954,9562,9802
10110,10153,10314,10557,10594,10611,10696,10701,10965,11155,11296,1134,11430,11560,1248,1267,1353,1381,1433,1753,1755,1854,1952,1996,2020,2059,2209,2239,2271,2514,2585,265,2705,2764,2855,2867,2923,2942,3004,3033,3169,326,3312,334,3386,3451,3691,3696,382,391,3927,4048,4241,4276,438,4444,4595,4633,4767,4889,4938,5023,509,522,5281,5383,5416,5474,5495,5609,5666,5812,5988,6202,6251,6377,6423,6486,6511,6545,6599,6686,7043,7064,7073,7141,7504,7505,7706,778,7914,7946,8065,8137,8138,8185,822,8283,8319,8358,8411,8493,8530,8536,8592,8601,8659,8749,8825,897,9020,9038,9051,9063,9110,9141,9385,9546,9775,9788,9792
10020,1006,10146,10172,10220,10530,10555,10593,10650,1068,10702,10840,10843,11107,11130,11153,11240,11260,11495,1158,1187,1286,1323,14,1486,1503,1593,1651,1701,1708,1830,1835,186,2026,2370,2476,2694,2770,2933,2977,3044,312,3201,3206,3538,3654,3690,38,3913,3956,4049,4074,4280,4288,4370,4385,4390,4440,4522,4591,4827,4912,5117,5319,5343,5406,5445,5476,557,5574,560,561,5668,5729,5823,5827,6030,6085,6305,6371,6561,662,6739,6946,7245,7354,7418,7438,7489,7497,7610,7804,7868,7870,8011,8014,8224,8324,8324,8441,8476,8577,8699,8706,8778,8812,8881,90,9086,9179,9189,9259,9339,9402,9471,9477,9757,9777,979,99,9967
1000,1015,10253,10275,10283,10341,10384,10388,10513,10566,10712,10810,10871,10976,11051,11167,11216,11272,11299,11313,11366,11368,1138,1138,11401,11446,11573,11596,11638,1239,1352,1658,1756,1857,1884,2,2025,2097,2457,2523,254,2550,269,2744,3272,3311,3332,3591,3718,3772,4024,4066,4248,4389,4418,4443,4473,4537,460,474,4848,486,5174,5219,5274,5283,5338,5487,5522,5522,5744,5762,5832,5853,6182,6403,6416,6530,6555,6619,6711,6724,6750,6759,6858,6936,7035,7055,706,7061,7264,7420,7479,7666,7725,798,8069,8249,8311,8416,8610,862,873,8758,8992,9015,912,9165,9239,9244,9254,9313,9326,9354,9372,9400,9520,9664,9743,9848,9857
10037,10067,10071,10139,10573,10621,10624,10624,10641,1071,10927,1103,11342,11501,11554,11559,11574,122,1221,1281,1374,1506,1654,1724,1742,1756,181,1828,1929,1941,2577,2817,2919,318,3205,3257,3438,3557,3621,3882,3986,399,4008,402,406,4096,4222,4229,4315,4357,441,4478,4868,4896,4975,4984,5103,515,5269,5331,5409,5415,5703,5749,5799,5808,593,602,6148,6399,6561,6659,677,6787,6809,6910,6928,7025,7047,7099,7203,7256,730,7431,7432,7515,758,7592,7650,7744,804,810,8156,8273,8291,8317,833,8351,8357,836,8400,8406,8557,8650,8650,868,8726,891,9120,917,920,9208,9335,9346,9548,9581,9690,9693,9711,9798,9852
101,10110,10131,10154,10200,10549,10576,10859,10920,10924,11060,11214,113,11389,11398,11532,1156,121,1227,1328,1377,1415,1748,1835,1926,2048,211,2244,2322,2356,2366,237,2372,2422,2547,2567,2760,2780,2850,3014,3099,3132,3150,3313,3405,3418,3730,3795,3955,4033,4092,4370,4380,4435,4608,4908,5026,5179,5190,5454,5570,5802,5863,604,6078,608,6212,6299,6351,6387,6406,6444,6514,6592,6618,6713,6961,6962,7019,7528,7564,7642,7654,7705,7705,7758,7804,7981,8112,8174,8282,8412,8482,8520,8603,8650,8714,8732,8782,8842,8910,8913,8934,8943,8955,8971,9286,93,9315,9372,9402,9552,9574,9608,9618,9688,9729,9904,9926,9945,9999
100,10061,10113,10203,10304,10395,10506,10521,10749,1078,10796,10893,10913,11293,11409,11449,11499,11540,1183,1254,1293,1352,1461,1572,1772,1812,1931,2002,2048,2140,2336,2484,2606,2722,2754,2783,2940,303,3092,321,327,330,3394,351,3568,3569,3613,3653,3758,3843,3942,4047,4130,4221,4239,4264,4420,4488,4683,5084,5130,5186,5288,5431,5475,5595,5669,5707,5737,5757,5785,6166,6207,6223,635,6377,6469,6506,6511,6535,7151,7180,7240,7251,7397,7578,7592,7697,8007,8041,8071,8334,8443,8622,8648,8734,8801,8951,9054,9063,9102,9125,9152,920,9262,9346,9346,9364,9462,9525,9535,9583,9658,966,9728,9776,9794,9822,984,9885,9937
10010,10210,10266,10282,10333,10572,10879,10948,10970,11002,11068,11127,11252,11319,11418,1159,11606,1233,139,1405,1574,1575,1668,171,1778,1781,1813,1845,1879,19,1918,1950,2094,217,2231,2317,2424,2677,2742,275,2781,2860,2896,3141,3262,3415,3499,3508,3614,366,3694,3918,395,3972,4045,4129,4280,4377,4802,4843,50,5049,5083,5240,5356,5704,5766,579,579,5955,617,6175,6289,6354,6400,6454,6682,6770,6781,684,6864,6914,6922,6939,6980,7056,7140,7402,7442,7462,7495,756,7611,7628,771,7811,7931,8198,8385,839,8399,8470,8482,8501,8706,8712,8816,8888,8908,8984,9153,9205,9276,9335,951,9559,966,9671,9690,9720,9881
10352,10520,10545,10655,10835,10972,11059,11063,1112,11151,11328,11477,11494,11591,11603,11626,1381,1431,1456,1627,1668,1675,1782,1795,1800,2012,2080,2274,2354,2474,25,2817,2818,2884,2916,2983,2996,301,3088,3315,3341,3557,3669,3745,3759,3762,3841,3953,4035,4112,4374,4486,4802,5158,5191,5333,5408,5471,5630,5686,5696,5765,5809,5817,606,609,6264,6342,6505,6644,6724,6907,6988,7025,7110,7165,7170,7184,7250,7267,7330,7386,740,7417,7484,7518,7572,7671,7800,7834,7894,7898,791,7946,8214,8215,8257,8316,8329,835,8475,8520,8568,873,8743,8834,8900,9009,9079,9297,9434,9598,9626,9731,9740,9832,9861,9874,9878,9948,9967
10104,10278,10296,1033,10550,10806,10829,10863,10994,11036,11125,11125,11127,11134,11139,11201,11300,11380,11382,1153,1185,1256,1306,1416,1452,1569,1655,1656,1902,2025,2308,242,2450,2466,2600,2784,2923,3069,3360,3392,3404,3429,3436,3442,3447,3497,3692,3883,3953,3990,4025,4032,4078,4079,4248,4266,4267,4315,4357,4436,4462,4523,4598,4807,4833,4842,4842,4859,496,5141,5142,5300,5308,5405,5425,5487,5689,5746,5858,5927,5930,605,6055,6148,6300,6310,6321,6390,6440,6554,6772,6895,7018,7156,727,7281,7415,7445,7519,7580,7664,7690,7820,7822,7936,8130,8163,8236,8316,8455,8669,868,8819,8963,9053,9155,924,9350,9415,9452,9995
10153,10166,10236,10390,10477,10655,10759,10767,10790,1084,1085,10882,109,10903,10975,1101,1103,11056,11077,1119,11268,11279,1135,11404,11404,11446,11447,11541,11568,1206,1211,1236,1308,1447,1577,1587,1645,1771,2044,2050,2250,2271,2303,2547,2811,2933,3047,316,3260,3423,3665,3671,3803,390,3947,3969,4349,4407,4424,4574,4655,4700,4933,5079,5221,5291,5357,5364,5418,5534,5824,5918,5998,6013,6314,6330,6399,6402,648,657,6630,672,693,6945,701,7054,7139,725,7306,7393,7411,7470,748,7488,7531,7591,7755,8028,8092,829,8382,8394,8437,8503,8574,8627,8768,8847,8921,8944,9013,9144,918,9387,953,9538,9551,9797,9801,9825,9910
10073,10083,10088,10342,10355,10749,10838,10838,11013,11284,11420,11431,11489,11554,11592,12,126,1362,1399,1406,1622,1687,1757,1871,1874,2004,2074,2226,2258,2353,2420,2467,2868,2869,292,2946,2974,3068,3162,3253,3558,3649,3685,3694,3731,3810,3940,4010,4213,4303,4385,4471,4684,4804,4975,513,5150,5204,5207,5259,5308,534,5346,5468,5539,562,5741,5843,5941,5969,6035,6198,6348,6392,6400,6485,6510,653,6763,6772,6946,6947,6986,7021,7034,7041,7076,7081,7094,7167,7254,7310,7352,7356,7364,7437,7538,7770,7822,8008,8164,8321,8403,857,877,8817,8846,899,9045,9111,9159,9208,932,9347,9648,9722,9753,9805,9813,9842,9868
10029,10043,10088,10214,103,10301,10414,10635,10744,10984,10998,11169,11174,11179,11218,11390,11521,11530,11623,1203,149,162,1639,169,1920,1953,1972,200,2052,2383,240,2464,252,2579,2872,291,2919,2971,2980,3186,3317,3375,3389,3417,3478,3518,3725,3743,3955,3959,4010,4060,4102,4117,4257,4306,4328,4522,4543,4621,4769,4790,4797,4829,4856,4896,4979,5072,5282,5294,5437,5586,5610,5687,5687,5799,5840,5892,6033,6092,6167,6230,6239,6242,6244,6327,6335,6448,6723,6752,6807,6831,6971,6981,7116,7346,7379,7385,753,754,7554,7737,7772,7787,7859,8005,8208,8226,8544,856,8695,8710,8729,8954,8981,9151,9193,9414,9672,9943,9995
100,10022,10254,10313,10446,10457,10490,10529,10757,10932,10938,11020,11066,11080,11083,11305,11383,11436,11450,11483,11502,11574,1161,1196,1273,1302,1344,1810,1829,1896,1906,2014,205,2102,2120,2271,2296,2452,2533,2570,2647,2833,2870,3035,3213,3242,3267,3316,3386,3431,3457,3529,353,3546,3574,3864,4007,402,4149,4180,4193,4324,4348,435,4350,4367,4404,441,4661,4936,4945,5147,5167,5202,5327,5379,5478,5538,5639,5858,6062,6112,6378,639,643,657,6668,6699,6987,7039,7091,7161,7185,7234,7287,7507,7753,7778,81,8129,822,8266,827,8296,8336,8562,8869,9022,9029,9072,9150,9157,9214,9221,9224,9365,9390,9443,9662,9790,9802
10,1003,10045,10122,10337,10510,10540,1065,10660,10676,10751,10883,10923,10979,11008,11391,11549,11640,1167,1238,1521,1559,1727,174,1866,188,1883,2029,2052,2322,2323,238,2469,2566,2595,2646,2681,2721,2794,2808,2829,2845,2860,3009,3083,3195,3376,3754,3763,3839,3934,3982,4034,4087,4101,4162,4250,4767,4890,4913,4967,4987,501,5346,5452,556,5611,5673,6027,604,6131,6182,6260,630,6316,6335,6360,6383,6436,6595,6692,6699,6712,6985,7050,7052,7077,7116,7128,7146,7235,7419,7419,7502,7694,7762,7787,7810,7822,8210,8370,8532,8549,855,8641,8708,8785,8896,8908,894,8945,9283,9478,9489,952,9553,9639,9774,9786,984,9924
10024,10214,10366,10366,10616,10645,10670,10852,11043,11120,11218,11224,11292,11428,11431,11480,1151,11520,11560,1179,1275,1497,1507,1634,1660,1828,1833,1933,2007,2094,2331,237,2428,2517,2617,265,2858,2991,307,3163,319,3222,324,3586,3750,3762,3791,3815,4008,4078,4138,4147,4338,4719,4834,4954,4962,5048,5191,5282,5408,5431,5485,5545,5588,5727,5762,590,6007,6024,6026,6041,6064,6247,6385,6703,6885,6913,6970,7193,7216,7346,736,7424,7558,7611,7661,7675,7688,7705,7735,7869,7880,7915,7926,8146,8347,836,8361,8439,8496,8565,8588,8599,8669,8680,871,8719,8720,8959,9123,9158,9303,9369,9415,9448,9514,9542,9710,9714,9939
1,10003,10270,10282,103,10350,1037,10443,10549,10562,1066,10774,10808,10820,10989,11043,11124,11255,11292,11490,11569,11597,1245,126,1388,1719,1917,2253,2310,2433,2490,2502,2588,2608,2619,264,2663,2718,2888,291,2923,2989,3341,3611,3679,3798,392,3930,3954,4116,4178,4198,4204,4204,4221,4277,4441,4544,4820,5013,5076,5089,5093,5127,514,5364,5398,55,5615,5698,571,5718,5794,5885,5991,6094,614,6152,6188,6231,6319,6394,6418,646,651,6623,6664,6708,6724,6786,6949,7060,7083,710,7102,7275,7365,7556,7662,7855,8136,8141,8162,8180,8232,8316,8486,8842,8842,9075,9082,9119,9142,9185,9186,958,9680,9701,9839,9923,9980
10073,10212,10453,10539,10571,10587,10589,10637,10705,10716,10839,10858,110,11276,11317,11373,11420,11449,11487,11513,1215,1270,1352,1361,1453,1454,1672,1831,1965,2042,2121,2144,2195,2280,2295,2504,2564,260,2717,2756,2798,2809,2876,2962,2996,3218,3240,3400,3454,3568,3668,3732,3785,3789,3855,391,4205,4346,4383,4428,4445,4527,4534,4571,4751,4861,4993,5067,5106,5128,5174,5219,5258,5374,5641,5837,5975,5988,649,6553,6699,6732,6853,6959,7019,704,7137,7210,726,7297,737,7409,7415,7429,7566,7662,7706,7757,7812,7847,7849,7852,7901,7979,8173,8376,8647,8703,8832,889,9151,9245,9401,9418,9421,9429,9512,9686,9733,9870,9902
10064,10339,10396,10455,10460,10486,10497,10498,1064,10714,10971,11003,11234,11325,11528,11558,1230,1246,1405,1680,1859,1899,1978,2013,2036,2109,2145,222,231,2579,2784,296,3024,3126,3157,3294,3380,3381,3520,3617,365,3798,3855,3872,4089,4101,4135,4179,42,4230,4382,442,4442,4472,448,4523,4524,4530,4575,4598,4730,4738,4740,4804,4839,4864,5025,5174,5188,5217,5329,5418,542,5481,5528,5546,5580,5724,5767,578,5793,5829,5947,5960,6064,6226,6279,6296,6327,6341,6397,645,6621,6740,6783,6821,6941,7150,7387,7389,7532,7732,7916,7957,8032,8199,8303,8400,8504,8620,8892,8902,8921,9098,9120,9160,9176,9328,949,956,9666
10050,10052,10250,10281,10321,10394,1045,10623,10731,10751,10766,109,109,10973,11138,11265,11305,11330,1201,125,1284,1366,1826,1855,1875,198,2003,2082,2097,2145,2357,2373,2458,2492,2539,2573,2749,2753,2788,286,2956,3032,3056,3141,3297,3321,3691,3705,3749,3900,3926,3980,4071,4255,4300,4369,4401,4406,4593,4665,4676,4695,4736,4793,4800,5067,5360,554,5567,5595,5642,5744,5853,6070,6074,615,6383,6532,6662,6791,6809,6832,6987,7166,7215,7222,7301,7327,7355,7380,7437,7619,7634,7687,7697,7752,7975,7981,804,8118,8195,8234,8235,831,8316,8365,8407,8416,882,8917,8997,9078,9119,937,9385,9541,9553,9598,9747,9926,9968
10356,10436,10458,10572,10757,10854,109,10968,11064,11185,11243,11266,11295,1187,1200,1231,1515,1520,2031,215,2357,236,246,2522,2552,2594,2695,2815,2931,2943,2952,2984,3048,3113,3156,332,343,3445,3504,3537,354,3653,3781,3912,3941,4140,4194,4314,4400,4647,4687,4764,4890,4896,5045,5147,5173,5331,5475,5490,5525,5611,5772,5826,6035,6205,6218,6266,6377,6432,6535,6540,6593,6758,6773,6996,7041,7081,7181,7422,7448,748,7498,7523,7644,7694,7734,7882,7931,8029,8089,816,8202,8207,824,8255,831,836,8384,8407,8473,861,8644,8668,8764,8927,8935,8960,9018,9193,9214,9269,9271,9286,9392,9485,9585,9734,9837,9967,9982
10028,1009,10200,10252,10253,10295,10329,10335,10368,1040,10497,1066,10682,10729,10756,10768,10833,10852,10949,11088,1109,11132,11338,11521,11542,1162,11637,1203,13,1352,1425,1550,1600,1650,1798,1816,1847,1991,2088,2273,2487,2520,254,2570,2579,2654,3198,3258,3373,3442,3636,3654,3779,3795,3897,4104,419,4274,429,4518,452,4574,46,4658,4895,5028,5165,5256,5454,5518,5530,5661,5786,5799,5857,5909,5952,6305,667,6695,673,6772,6786,696,6979,7189,726,7363,7370,7435,7440,747,7541,757,7592,7647,7647,7762,7915,7991,8033,8117,8148,8186,8491,850,8516,8659,8741,8831,8833,9003,9135,9149,9452,9470,9485,9496,9499,9697,9946
10195,10224,10243,10295,10300,10375,10629,10671,10701,10722,1090,1104,11168,11200,11278,11302,11374,11554,11599,11621,1163,11633,1201,1265,1274,1376,1400,1493,153,1645,1684,1737,1770,1888,1949,205,2126,2155,2211,2370,2465,2484,2539,2550,2552,2641,2696,2746,2856,2861,2982,2997,3135,3304,3378,3381,341,3426,346,3467,3512,3695,3761,3835,395,4254,4269,4350,4437,4591,4630,4681,4744,4883,4887,5175,5188,5210,5256,5357,537,5427,5752,5955,5978,5987,6008,6145,6362,6533,6647,674,7012,7164,7371,7441,7473,7498,7848,7917,7970,803,8032,8076,8117,8149,8286,8432,8512,8691,8772,8810,9031,9103,9116,9339,9575,959,9793,9917,9964
10146,10414,10437,10503,10786,10823,10830,10900,11047,11212,11326,11483,1273,130,1302,1319,1336,1363,1384,1485,1511,1512,1733,1883,2073,2097,2355,2521,2541,2779,2950,2982,301,3063,3096,314,3165,3256,3275,3291,3485,3564,3588,3662,3692,3701,3837,4011,4012,4196,4206,4219,4256,4471,4596,4672,4755,4766,4866,4885,4898,4972,5033,5105,5116,5438,5467,5518,5813,5903,5968,6160,6269,6306,6428,6453,6512,6540,6705,6728,6763,6782,6906,6958,7027,7047,7151,7324,7765,7872,7969,8022,8055,8089,8131,8152,8161,8196,8259,8336,8358,8641,8648,8649,8761,8925,8953,9082,9201,9225,9228,9351,9454,9462,9519,9669,9809,986,9878,990,9964
0,10014,10016,10037,10067,10298,103,10394,10545,10603,10638,1064,10666,10702,10797,10863,10882,10909,10978,11006,11111,11172,11299,11463,11485,11487,11589,1218,1349,1507,1572,1599,1616,1724,1898,1955,2026,2178,221,2262,2272,2289,2319,2321,2382,2411,2414,2426,255,258,2643,3041,3087,313,3186,342,3445,3623,3660,3671,3694,3766,3908,4005,4016,4082,4133,4247,4249,4429,4504,4614,4703,504,5200,525,5431,5448,5455,5494,5501,5516,5624,5716,5804,6090,6093,6535,6602,6614,6642,6669,6778,6899,7240,7340,7489,7493,7812,7927,7957,8103,8222,8333,8381,8438,8485,8493,8574,8608,8731,876,8811,8863,9385,944,9704,9753,9843,9844,9867
10030,10088,10107,10120,10258,10285,10374,10390,10421,10566,10570,10654,10698,10750,10778,10916,11015,11325,11325,11452,11460,11540,11553,11555,119,122,149,1504,161,1628,1642,1736,1787,2058,2074,2130,2232,2340,237,2627,2639,2749,293,2996,3009,3049,3205,3261,3313,3400,3419,3450,3587,3647,3662,3715,3725,3762,3776,3908,3912,3993,407,4163,4163,4176,4332,4337,4352,4410,4540,4606,4636,4752,4801,4801,4831,494,4947,5133,5171,5181,5520,5557,564,5791,5973,6043,6362,6511,6532,66,6860,6972,7291,7354,7461,7462,7476,7876,7901,7906,7980,8159,82,836,8622,863,9006,9019,9109,9144,9197,9256,931,9465,9488,9539,9583,9598,9955
10165,10380,10420,10498,10517,10533,10537,107,10732,10898,10902,1099,11005,11055,11211,11271,11393,11405,11521,11529,11555,1229,1240,1249,1276,1296,13,1346,136,154,1550,1571,1579,1951,1961,202,2060,230,2344,2381,2475,2601,2704,274,2916,3111,3175,3281,3327,3523,3549,3648,3699,374,386,3882,3977,4057,4060,4283,447,4475,4557,4678,4730,4980,5062,5300,5338,5507,5590,5676,5717,5782,5857,59,6246,6337,6544,6567,6756,6808,6837,6927,7018,7067,7095,7182,7195,7254,7299,7334,7391,755,7824,7894,8188,828,8381,841,8461,8474,8500,8534,8625,869,8778,8867,9190,9248,9252,9364,9369,9369,94,9427,9471,9537,9575,9702,976
